Will Smith,"Though mischievous, manic, and explosive, Genie is also compassionate, wise, and serious when he feels it's necessary. He understands human emotions to a profound degree and takes matters such as love, trust, and being true to yourself quite seriously. His more sincere moments are indicated by his tone, which changes from wily and exuberant, to low and soft when he wants to get a serious point across. Despite this, he still tries to lighten even the darkest moments with a dose of comedy, an example of this being the climax of the original film, where Genie transformed into a cheerleading squad to root for Aladdin during his battle against Jafar."
Will Smith,"Junior was created from the DNA of Henry Brogan, a Defense International Agency assassin, by Clayton Verris, the director of a black ops terrorist organization, to end the life of the outgoing assassin."
Will Smith,"He was dispatched to Colombia to find and kill Henry Brogan, almost getting on equal footing with him. Arriving at a safehouse, he is revealed to be Clay's adoptive ""son"". He is ordered to finish the job despite being curious on how he possesses similarities to Henry. Henry is also troubled by his similarities to the assassin, whom Danny suggests might be his child despite Henry's denials. He tells Baron to take him to Hungary. DNA testing reveals that Henry and Junior's DNA are identical, proving that Junior was a clone of Henry all along. Henry then meets Yuri, and learns of the cloning project and that the man he killed was one of the project's scientists. Having designed a method to produce clones devoid of pain or emotion, the scientist tried to leave the project and was killed upon being discovered."
Jay Baruchel,"Despite his physical shortcomings, Hiccup does his best to succeed as a Viking. He is intelligent and is constantly creating inventions for various uses throughout the first film, including a bola launcher, a dragon's prosthetic tail and saddle, and a riding vest. However, he is much stronger than he appears."
Jay Baruchel,"Overall, Hiccup is an intelligent, kind, and likable person who is naturally big-hearted and innocent. After the first film, he and Toothless have become ""adrenaline junkies"", performing tricks like free-falling. He has also gone from being a shy boy to a confident young man, and ""the greatest Dragon Master this world has ever seen"" (as Astrid describes him to Drago Bludvist). He has a charitable and kind nature which allows him to see the good in everyone. He has especially shown to care deeply for Toothless, his parents, Stoick and Valka, Astrid, and later their children Zephyr and Nuffink."
Jay Baruchel,"He is very protective of Astrid and in the first movie, he has a crush on her. Their feelings mature as they grew up and as the franchise progressed. Among the other teenage Vikings, Hiccup first comes off as awkward, mainly because he's a poor fighter, and rather scrawny for a Viking, prompting mockery from his peers. As he becomes more adept at fighting dragons, however, they start paying more attention to him, and friendships start developing. Despite this, Hiccup remains shy and secretive, preferring to be alone with Toothless. He also tends to be sarcastic with a dry sense of humor that can sometimes put him at odds with the other Vikings in his tribe. It also seems that Hiccup likes to hide his fear with said sarcasm and dry humor. Due to his shyness, he had a habit of stuttering and stammering when talking to some of the other Vikings, especially Astrid, or when his father is angry at him."
Jay Baruchel,"Despite his many virtues and his clear capabilities as a leader, Hiccup is not without his flaws. He is rather prone to letting his insecurities cloud his judgment and affect his actions; in the film, his desperation for the acceptance of his tribe, and his father in particular, cause him to regularly attempt to kill dragons along with the villagers, only to end up doing more harm than good due to his clumsiness. In Dragons: Riders of Berk, his mistaken belief that Stoick still does not accept him causes him to lead the other Vikings on a potentially dangerous treasure hunt to prove himself in ""Portrait of Hiccup as a Buff Man"". His innate friendliness and tendency to give others the benefit of the doubt cause him to be a little too trusting of strangers, leaving him vulnerable to manipulation and deceit by more dishonest characters, such as Heather and Mildew, on more than one occasion."
Jay Baruchel,"One extremely notable character trait Hiccup possesses is a deep sense of compassion. As a child, he is seen empathizing with his father over the loss of his mother, and even crying at the thought of an injured bird being killed in order to put it out of its misery. He later spares Toothless, and in doing so, changes the world of Vikings and dragons forever. He was extremely uncomfortable with the thought of having to kill a dragon in the arena in the first film. Hiccup carries this quality into the television series. He shows great sympathy to Snotlout at the end of the Thawfest Games, giving up his own glory and fame for the sake of his friend, though Snotlout showed no gratitude at all. He will almost never allow Toothless to use his full power against foes to prevent killing them. In ""What Flies Beneath"", he begs Toothless to spare a Whispering Death that had nearly killed both of them just moments earlier. The peak of Hiccup's sympathy is displayed in his releasing Mildew from an Outcast cell. Upon seeing the Outcasts take Mildew's one beloved possession, his sheep, Hiccup clearly displays pity for the old man. Unfortunately, Hiccup is occasionally naive in his sympathy, as Mildew betrayed him yet again right afterward. Still, his kind heartedness has resulted in many victories and accomplished the training of the deadliest dragons in the world."
John Dimaggio,"Harvey Bullock was the police chief of Gotham City and was also known as ""Bulldog"". Under Commissioner James Gordon, the city had to deal with the murders of women committed by Jack the Ripper. During the inauguration of the Gotham World Fair, Sister Leslie and Selina Kyle complained to Mayor Tolliver about the murders, but Bulldog blamed her shelters being responsible for attracting loose women. When Bruce Wayne showed up, he tried escorting the disrupting ladies out, only to be interrupted by Bruce who went to talk with Leslie and Gordon privately."
John Dimaggio,"He attended Leslie's funeral after she was murdered by the Ripper, and arrested Marlene Mahoney when she started threatening to Bruce that she would reveal he was near the scene of Leslie's murder. Later when Hugo Strange was murdered at the Arkham Asylum, Bullock and his fellow officers spotted Batman and Jack fighting atop a police blimp. As they shot toward them, they accidentally hit the blimp and caused it to crash land. Bulldog went after Batman,, assuming he was the killer, and gave his men orders to kill him on sight. Gordon however soon arrived to restrain him and stated he wanted him alive. Later when Marlene was found murdered, the police suspected Bruce and Harvey Dent told them that he should be at Selina's hotel."
John Dimaggio,"When Victor Fries was a child he made a hobby of freezing animals in order to preserve them so they can continue to exist in the future. Worried by this behavior, his parents sent him to a strict boarding school where Victor felt outcast and became depressed. However, when he met and befriended a young woman named Nora, the two fell in love and later married. But their happiness was short-lived: Nora was diagnosed with a fatal disease, and Fries, sickened with sorrow, attempted to save her using cryogenic technology. However, the experiment went terribly wrong and Fries' equipment malfunctioned, consuming him and his lab in an explosion of ice."
John Dimaggio,"Victor somehow survived, but now his body could only survive at sub-zero temperatures, and Nora's condition was now even more serious. In an effort to continue his wife's treatment, he constructed a suit which would now protect him in his altered state. Calling himself Mr. Zero, he began to rob several banks to get money. He was eventually thwarted by Batman and Robin, but struggled on. As Mr. Zero, he uses cryonic technology to create a gun, which fires a beam that freezes any target within its range."
John Dimaggio,"Although technically not insane, he is usually imprisoned in Arkham Asylum when apprehended by the Batman, as it is the only facility in Gotham that can accommodate his medical requirements for a refrigerated cell."
Keanu Reeves,"Due to his harsh background and being rigorously trained for his childhood and adulthood by The Director and his career in the Marines, John could be described as a very serious and stoic individual who rarely speaks more than is necessary (preferring actions over words and being described as someone who never wastes words) with a strong sense of obligation. As a professional assassin and hitman, John is highly confident in his abilities and reputation, being greatly respected and feared by many criminal organizations and other assassins alike. Despite this, he has a strong moral code as well as honor which is unique among his colleagues according to Zero as John never willingly drags innocent people to his job or threatens them during it. In spite of his professionalism, he is also friendly and develops strong friendships with many other dangerous people like Marcus and even managers of Continental Hotels, like Winston and Shimazu. His good side is also seen after meeting Helen, John was willing the end his career as a killer and live a normal happy life with her, which Winston referred to as impossible."
Keanu Reeves,"However, John is a man who is worth his reputation as The Boogeyman for his lethality as he never failed on his missions. Despite his calm and collected behavior, once he's angered or taken by vengeance, he will stop at nothing until he kills his target no matter who or what stands in his way. After a puppy from his wife, which was the last posthumous gift from her not to be alone, was killed and his car stolen, John set out on a journey for revenge, which he's successful but also makes other problems for himself on future eve"
Keanu Reeves,"Despite his skills, John prefers to avoid fights if he can. He is skilled at getting people to back down without resistance and will often let people go when they do and he is able to avoid allowing conflicts to escalate any further as seen when he was able to call a truce with Abram Tarasov and when he allows Zero's students to live after beating them in a fight. His friendly and professional personality allows him to maintain contacts within the assassin community who are willing to come to his aid when needed. His strong sense of honor also means he makes a point of not allowing innocent people to get caught in the crossfire of his work."
Amy Adams,"Lois is a resolute, tough, and persistent reporter, who always seeks the big scoop and story. When putting aside her job description however, Lois is shown to be kind and fair, and after her first meeting with Superman, she was so smitten with the selfless heroics, as well as the childhood pain that he had endured all his life, that she decided to drop what could have been the biggest story in modern human history for him. Superman comes to fairly quickly reciprocate her love, and after having dated her for 2 years, his love for Lois became so great, that Clark goes so far as to let her know that ""[she] is [his] world"" before confronting Doomsday in a mortal duel, making those his final words. When Superman gets resurrected with a Mother Box and suffers post-mortem amnesia, only Lois manages to save the Justice League from him, as seeing her again made Superman begin to remember his past life."
Amy Adams,"Lois also showed exceptional courage, boldly going on board the Black Zero starship with Superman when the fearsome Faora demanded it, risking her life to help foil General Zod's plan (by participating in the Phantom Drive collision counter-plan), boldly standing up to Lex Luthor with righteous anger when brought before the malevolent supergenius, risking her own life to save Superman from Batman, later risking it again to retrieve the Kryptonite spear (so that Doomsday could be stopped), and later even boldly confronting a sinister resurrected Superman (despite him having just defeated the whole Justice League in a fit of rage, as Lois correctly believed that seeing her would jump-start his memories and return his former personality)."
Amy Adams,"Lois is also quite tough, enough to be willing to kill, as she shot several Sword of Rao Kryptonians while escaping the Black Zero."
Felicity Jones,"While growing up alone from the age of fifteen, Jyn is considered reckless and undisciplined. Having little patience for debate with Alliance High Command, she prefers to take matters into her own hands."
Felicity Jones,"Even as a child, Jyn began developing a rebellious attitude but has a clear sense of right and wrong gained from her parents while growing up on Lah'mu. During her time with Saw Gerrera's insurgents, she developed a strong bond with the extremists."
Felicity Jones,"Initially, Jyn cared little about the Rebel Alliance's cause, but after watching the hologram message from her father, Galen Erso, Jyn realized how important it was that the Galactic Empire be rid from the galaxy and sacrificed herself for their cause."
Felicity Jones,"As a result of being trained by Saw Gerrera and being abandoned, develop calm yet cold demeanor, In addition, she is aggressive and distrusting, fighting off the Rebellion squad that was sent to rescue her, and keeping others at arms length until the battle at Scarif."
Felicity Jones,"Despite her aggressive and cold demeanor, Jyn is intelligent, kind, caring, selfless, has a sense of justice, honor and good morals."
Felicity Jones,"Jyn's relationship with Cassian Andor was initially complicated, as the two didn't trust one another when meeting. After learning that the immoral rebel general Davits Draven ordered him to kill Galen, she learned of his experience from the war, and the two would later become respectful allies once they disobey orders and headed to Scarif. Her relationship with K-2S0 was distasteful, with the latter having restrained her when she attacked the squad that was sent to rescue her. Despite this, K-2S0 showed himself to care for Jyn, saying he will do anything for her, and sacrificing himself for her and Cassian in his last moments."
Diego Luna,"A good Rebel agent who held dark secrets,[16] Andor was a human male standing at 1.78 meters tall[7] with brown hair, brown eyes, and light skin.[8] A man with striking good looks, Andor used his handsomeness to lure in the unsuspecting during his service as a Rebel spy."
Diego Luna,"As a Rebel, Andor was a committed, steady, practical, and by-the-book intelligence officer with a fair amount of combat experience,[8] but that experience grew from missions that sometimes blurred the line between what was morally wrong or right. Despite his selflessness,[17] he was cold and distant to others.[16] Andor often kept quiet and reserved, a trait he had acquired due to his experience in war. Although fighting on the side of the Rebel Alliance, he'd been hardened by war to the point that he did not hesitate to commit morally questionable acts when necessary.[8] During the days of the early rebel movement, he relied on the excuse that he was following orders to justify what he had done."
Diego Luna,"Although he displayed some degree of remorse and regret after some of his actions, such as he chose to execute Tivik during the mission to the Ring of Kafrene, it was never enough to convince him to seek redemption until his adventure with Jyn Erso.[8] Nevertheless, he was more morally conflicted than fellow insurgent Saw Gerrera, who also went to great lengths to uncover intelligence on topics, particularly weapons, that threatened the Rebels.[17] In a briefing to Mothma, General Draven described Andor as ""one of the most capable agents within Rebel Intelligence,"" with the ability to handle a wide range of missions, from reconnaissance to assassination and sabotage. Draven also said that Andor was capable of analyzing intelligence and acting on that intelligence without the need to contact superiors. Draven indicated that, since Andor worked for the rebellion since childhood, that the Alliance was like his family and that his loyalty was unwavering. Mothma, however, worried about the terrible things Andor and other Rebel agents were asked to do in the name of the Rebellion.[46] Indeed, many of the missions he carried out for the Alliance were morally questionable.[17] Mothma wondered if the command was doing enough to help agents like Andor to cope with the psychological damage inflicted by their actions."
Diego Luna,"Comprising on their morals in the name of victory was dreadful for the emotional health of Rebels like Andor. In truth, Andor had been driven to the extremes he carried out by the anguish he carried inside him. Having lost everything in his life, Andor was able to hold back thinking about his morally questionable actions[17] until his time with Erso.[8] Whether it was due to killing Tivik or a change in his outlook due to the adventure he had with Erso,[17] he disobeyed orders to kill Galen Erso[8] before revealing his internal anguish by arguing with Jyn; she compared him to a stormtrooper for following orders he thought were wrong,[17] which made him burst out in anger because of all he had done in the name of rebellion.[8] In the end, Andor's selflessness[17] and regret for his past actions[8] led to him joining the ragtag Rogue One mission.[17] Meeting Erso and joining that mission helped Andor remember why he became a Rebel agent in the first place.[16] Paying the ultimate sacrifice he could in the apogee of his selfless devotion to the Rebel Alliance[17] and wanting to bring a new hope to the galaxy, Andor willingly gave his life[16] to ensure the Death Star plans were given to those who could use them to win the war."
Ryan Gosling,"A Nexus-9 replicant model, Officer K was inherently obedient and devoted in his duty as a member of law enforcement in Los Angeles. He was predisposed to be truthful and loyal to his superiors."
Ryan Gosling,"Despite his cool and collected demeanor, K could and would demonstrate that he was an experienced, hardened police officer capable of turning aggressive and contentious."
Ryan Gosling,"He thoroughly enjoyed listening to vocal jazz and standards, big band jazz and the like. K also indulged himself with bourbon upon returning from a hard day's work."
Ryan Gosling,"K's investigation pushed him to the limits, both emotionally and physically, yet ultimately he chose to act selflessly and courageously as he rescued Deckard from the Wallace Corporation."
Jason Bateman,"His primary expression is the Sly Fox which is the persona he adopted after his traumatic encounter with Pack 914 as child. However, at heart, Nick has always wanted to be a Junior Ranger Scout and the qualities they demonstrate. There are hints throughout the movie that he never fully gave up that dream."
Jason Bateman,"This is the primary image Nick presents during the film. This ""Nick Wilde"" is shifty, sly, and cunning, traits supposedly common to all foxes. He is easygoing and slick, easily conning and tricking others through his charm, quick-talking and friendly demeanor. He nearly always has a sly smile on his face with half-lidded eyes and appears unfazed throughout most of the film. He is very street smart and intelligent, and uses his vast knowledge and experience of Zootopia and its people to his advantage when carrying out his schemes."
Jason Bateman,"This personality is Nick's response to being the shifty and untrustworthy fox that society expects of him as well as providing a mask that he can hide behind so they can never see that they got to him. As a result, he deals with prejudiced statements directed at him behind an easygoing facade and often delivers a snarky comeback in response."
Jason Bateman,"The Sly Fox is particularly good at reading his fellow mammals. During their brief encounter at the ice cream shop, he picks up on Judy's naivety, idealism, and desperateness to be seen as a real officer despite her current assignment as a meter-maid. He takes all he had learned and distills it into the devastating ""whoopsie"" speech he gives later when Judy tries to arrest him."
Jason Bateman,"Because Nick has operated with this persona for over twenty years, many of the traits of this mask are now part of Nick's personality. His feeling that he needs to be shifty has led to a cynical outlook on life in Zootopia such that he feels that animals can only be what they are and never what they want to be."
Jason Bateman,"To those that take the time to get to know Nick, they will find that he is loyal and caring to his friends. His friendship with Judy evolves to the point where he risks his life to help and protect her throughout the film. He even shows a softer warmer side to himself, comforting her over her mistakes and giving her advice."
Jason Bateman,"Finally, it is noteworthy that during his Junior Ranger Scout initiation, Nick promises to be brave, loyal, helpful, and trustworthy. During his time with Judy, he fulfills every aspect of that oath."
Dwayne Johnson,"Maui is boisterous, gregarious, and mischievous. His manner of carrying himself matches his massive physique, being larger-than-life and a true god among men. He is responsible for most of the necessities and luxuries currently belonging to mankind, and with his magical fish hook at hand, is amongst the most powerful figures in South Pacific lore. Widely regarded as a clever trickster, Maui is rarely matched when it comes to adversaries, being greatly feared by villains and monsters lurking throughout the sea. Maui can be extremely arrogant and pompous as a result of this reputation, although it is justifiable in every way. While his prideful ego can lead him to perform antagonistic and selfish acts, Maui is a lot less careless as a first impression may perceive."
Dwayne Johnson,"As a result of his poor upbringing, Maui has spent a majority of his life living with crippling insecurity. He goes out of his way to perform godly deeds for mankind's benefit to compensate for the love and appreciation denied to him by his parents. While he seems to enjoy the praise he earns, he secretly wishes he could be appreciated beyond his demigod status; as the human he is on the inside, rather than the deity portrayed in legends. Even so, Maui's daring adventures over the centuries shaped him into a mighty hero. Before meeting Moana, Maui credited the gods for his greatness, completely contradicting his initial arrogance. He believed he was nothing without his deity-created fish hook, and openly lamented how useless he viewed himself whenever the hook was decommissioned. Through Moana, however, he slowly began to realize that the hook is only an accessory during his adventures and that his many accomplishments over the years were a result of his own selflessness and bravery, rather than what the gods conjured to assist him in such exploits. He discovered that Moana's words of wisdom were correct when he fought relentlessly against Te K������ (without his fish hook) to save Moana and the world "
Rachel House,"Tala is spirited, eccentric, and independent. She is fiercely devoted to the idea of being true to yourself and ""listening to your heart."" As such, she never adhered to normality for the sake of fitting in, making her somewhat of an outcast, though she holds the reputation of ""village crazy lady"" with prideful awareness. She is also mischievous and playful, at one point noting that she can keep secrets from Tui if she so pleases; although he is chief, she is still his mother."
Rachel House,"Her independence nevertheless makes her a beloved and respected figure to Moana. The two share an extremely close bond, and Gramma Tala provides support and guidance throughout Moana's life. With her last remaining strength, she urges Moana to begin her journey to restore the heart of Te Fiti without delay. After her death, Tala appears to Moana in the form of a manta ray, as she told Moana she would, then appears later in her human form during ""I Am Moana (Song of the Ancestors)"" to offer her granddaughter unconditional love and wise counsel, helping Moana through her moment of deepest self-doubt."
Dwayne Johnson,"Mitch is very dedicated to his job, preferring to patrol the beach and save lives rather than sit in an office all day."
Dwayne Johnson,He shares a mutual bond with his son Hobie and tries to make things right if anything ruins their relationship.
Dwayne Johnson,He is a good friend and popular father figure to the other lifeguards who turn to him for advice and help. He has a good sense of humor with hobbies including surfing and basketball.
Dwayne Johnson,Mitch can be stern and serious when the situation demands especially if a person's life is at stake.
Dwayne Johnson,"Adam grew up as a slave in Kahndaq, being constantly mistreated and exploited by his leaders, which generated hatred towards them, but he was always full of courage and bravery to attend to situations that required it. Raising his son Hurut, Teth-Adam always tried to protect him from any evil, teaching him from an early age that the world they lived in was a dangerous one, contrasting with his son's premature desires to improve it. At some point, when Hurut observed how some gladiators mistreated a slave, he was about to help him, however Adam stopped him and told him that they couldn't do anything about it no matter how much they wanted to. However, Teth-Adam took pride in his son's morality and sense of fairness and justice, as Adam eventually smiled as Hurut handed his slice of bread to some slaves in need, telling Shiruta that he felt there was still hope in Kahndaq."
Dwayne Johnson,"Following the sudden death of his wife and son at the hands of King Ahk-Ton's forces, Adam was left traumatized and filled with emotional pain, which led him to became brutal, vengeful, cold, ruthless, and aggressive after the loss of his family to Akh-Ton's forces, Adam began misusing his powers and accidentally releasing the Seven Deadly Sins upon his family's murderers and the rest of the people of Kahndaq, killing millions. Having become invincible and taking revenge on his former leaders, Adam developed a strong ego that allowed him to consider himself unable to surrender to anyone. Teth-Adam also developed a twisted sense of justice, using a methodology where the ends (protecting Kahndaq) justify the means, so Black Adam doesn't mind coldly hurting and killing people to get what he wants. All these heinous acts caused him to be declared unworthy by the Council of Wizards, who tried to bury him and revoke his powers, however, Adam completely refused to surrender, killed the Council of Wizards as well, until he was finally buried by the wizard Shazam."
Dwayne Johnson,"Waking up in a modern world, Teth-Adam had a hard time adjusting, but continuing his brutal and vengeful nature, Adam murdered every Intergang soldier who got in his way, but taking pity on Adrianna Tomaz and Karim by instinctively saving them from being killed. a stone fell on them, because his divine wisdom predicted that they would be important in the near future. After some time and finding himself in the Tomaz residence, Teth-Adam was uncomfortable with Amon Tomaz's questions, but having compassion for the child, he simply asked him to get out of his way, even remarking that he was not a hero when he asked him to save Kahndaq. Likewise, Adam in his impression with the modern world, is surprised when he finds himself with a mirror or witnesses a television, believing that it was magic from sorcerers, Adam destroyed the television, and finding himself painful that the land in which he used to life would have changed, he went out to explore Shiruta City, curious about a statue dedicated to the champion of Kahndaq. Adam also does not have caution or care for other people's property, destroying the walls of the Tomaz residence instead of using the doors, this was even led to Kent Nelson pointing it out to him."
Dwayne Johnson,"Due to the danger Teth-Adam represented in the eyes of A.R.G.U.S., the Justice Society was sent in in an attempt to stop him, to which Adam, seeing himself threatened by them and unwilling to surrender, referred to himself as a god and that he would not kneel before anyone, easily gaining the upper hand. confrontation. Annoyed with the Justice Society and especially with Hawkman, Teth-Adam even threatened to kill them if they wanted to continue fighting, when Hawkman mentioned not disagreeing with fighting, Adam smiled. As soon as Amon Tomaz was kidnapped and Adrianna begged him to save him, Teth-Adam did not hesitate to go to the rescue and save him, killing every soldier who got in his way, which led him to have an ethical conflict with Hawkman, who was trying to convince him not to kill people since it was not something heroes should do, to which Adam remarked that he would kill if necessary, causing a brief confrontation between them. Adam was also open to having a sense of humor, adopting sarcasm when Kent Nelson mocked Adam saying he wouldn't murder people, Teth-Adam was soon sarcastic by mentioning that he loved teaming up with the Justice Society, only to then attack the Al Hadidiyah Mine, ignoring Hawkman's plans."
Dwayne Johnson,"Finding himself provoked by Ishmael Gregor who mentioned being a descendant of Ahk-Ton and mocked Hurut's death, as well as shooting Amon Tomaz, Teth-Adam unleashed all his wrath on preventing Amon's death and then took revenge by murdering Ishmael. Gregor, generating an explosion that destroyed everything around him, and if the Justice Society had not intervened, the Tomaz would have died. The intentional taunting of Adam allowed Gregor to be killed just as the Crown of Sabbac was placed, traveling to the underworld to gain demonic powers. Meanwhile, Teth-Adam was completely hurt and sorry for the damage he could have caused as well as all the massacres he committed in the past, so he finally decided to renounce his powers, traveling back to the palace of King Ahk-Ton to reflect on his actions, after Hawkman demanded his surrender and no longer feeling worthy of being the champion, Adam returned to his civilian form and voluntarily surrendered upon learning that no one could defeat him, asking Hawkman to lock him up and that they ensure he does not transform again, soon imprisoning him at the Task Force X Black Site."
Dwayne Johnson,"After Sabbac threatened to destroy Kahndaq, Kent Nelson awakened Teth-Adam in an attempt to stop him, convincing him that despite not being chosen by the Council of Wizards, he was worthy and destined to fight Sabbac. stating that he was wrong and that the world needed him, motivating Adam to escape from his prison by fighting A.R.G.U.S. guards. Remembering his son's legacy, Adam reactivated his powers and traveled back to Kahndaq, where he demonstrated that despite having to deal with overwhelming pain, Adam still had kindness in his heart and he was truly willing to give up his powers and/or sacrifice himself to protect Kahndaq and all of its inhabitants, even at the cost of his life, saving a group of civilians from having a statue fall on them and killing Sabbac with the help of Hawkman, after the battle, Adam ended up being more empathetic towards the Justice Society, even agreeing with Atom Smasher that they made a good team. Accepting his rightful role as the hero of Kahndaq, Teth-Adam finally agreed to protect the nation, but after being goaded to sit on Ahk-Ton's former throne, he deemed it wrong due to all the former king's atrocities, destroying it. Being more open to Amon's initial proposals to become a hero, Adam agreed to change his name to Black Adam, but still maintained his ego as the most powerful being on the planet, Adam was not afraid to confront Waller when she threatened him to stay in Kahndaq, causing Superman to arrive to request to talk."
Joaquin Phoenix,"Initially, Arthur is a deeply disturbed and broken man who is in a near constant state of anguish and clinical depression who still tried his best to be kind towards others. While he claims to enjoy certain things in life, it isn't clear if he is serious, as he once told his mother he was ""never happy for a single minute of his life."""
Joaquin Phoenix,"Ever since that he was born, however, Arthur Fleck was an altruistic and good man who didn't want others to suffer as he does, and always wanted to bring laughter and joy to the entire world, aiming to do so by becoming an famous comedian. However, he was often physically and mentally abused by his mother and her boyfriend due to being the estranged son of a billionaire, something Arthur later takes as hatred toward the rich and the powerful. As a result of being abused, Arthur dives deeply into depression and borderline personality disorder, he also develops pathological laughter created by the abuse."
Joaquin Phoenix,"Despite his mental health, Arthur would have never thought of giving up on his goal to be a popular comedian, and, when he goes to achieve this goal, he takes the job of a clown for a talent agency. As he was abused again by a group of teenagers, Arthur developed a hatred for society. Hence, Arthur's fragile sanity began to be broken, and he was still not giving up and found some joy in his mother and Sophie Dumond, until he wound up being humiliated by society again, this time by his beloved TV idol Murray Franklin."
Joaquin Phoenix,"When he shot the bullies, he ran to a public restroom and for the first time in his life, he experiences something unfamiliar to him: contentment. All the weight of the world, the expectations, moral obligations, all the put downs and times life had crushed him where alleviated. For the first time in his entire life, Arthur felt like he was in control and had achieved something meaningful. However, this was also one of several breaking points for Arthur and one of several lines he would cross, from that moment on he begins to develop a sociopathic persona, who lacks empathy, lacks remorse, is manipulative, violent, cold, aggressive and relentless."
Joaquin Phoenix,"As satisfaction and happiness introduced themselves to him, he dances triumphantly as he experienced all these new, wonderful, pleasant sensations. He waved his arms and swayed his head in euphoric delight. The pent-up blood cravings had manifested and were quenched. Killing felt GOOD, Arthur thought, and this satisfaction would need to be refueled again."
Joaquin Phoenix,"Arthur always loved taking care of his mother, until he learned that she wasn't his real mother and realized she had always been monstrous, false and negligent towards him, which moved Arthur to kill her, though the deed pained him. Upon meeting his estranged father, Arthur was in denial of how his father was denying his existence, yet showed joy with meeting Bruce Wayne, his estranged brother and yet-to-be his arch enemy."
Joaquin Phoenix,"After a breakdown, Arthur lost the capacity to fear anything and having scraped rock bottom for so long, he realized the only new direction to take is up as his life couldn't get any worse. He developed a totally nihilistic outlook on life and therefore decided to go with the flow rather than change anything."
Joaquin Phoenix,"As Joker, Arthur loved being completely freed from his depressed life he used to have, liking to think that his life is a comedy now rather than a tragedy, and, he later developed himself to become the leader of the Clowns after killing his TV idol in front of a horrified crowd, yet, he was already inside of his insanity, so he burst out in crazy laughter, which is commonly regarded as his first true and honest laugh in the film. Having triumphantly danced on a stair case, he finally basked in the embracing warmth of happiness and the sensation of pleasure which was new and wonderful to him. Once he accepts his new life as Joker, he expresses no remorse or regrets for any of his murders and actually seems to take pride in them and frequently made jokes about the people he killed. He also revels in the destruction and chaos he causes in Gotham, calling it ""beautiful""."
Joaquin Phoenix,"However even after his breakdown he had some moral standards as he allowed Gary to leave unscathed. He spared Sophie and her daughter as well because they never wronged him. After killing Murray, Arthur shoots Murray's corpse a second time but didn't shot Ms. Ruth or anybody else in the area despite the fact he easily could have done so since he still had bullets in his "
Joaquin Phoenix,Arthur also had a soft spot for children. He didn't fight back against the teenagers who attacked him due to their youth. He enjoyed entertaining sick children at a hospital and a young child on a bus. He spared Sophie and her daughter and stopped himself from killing Alfred when he saw a young Bruce Wayne watching in horro
Joaquin Phoenix,"However, despite his moral standards, Arthur has committed many terrible crimes to get his point across. Also, as with most versions of the Joker, his mental illness makes it hard to tell which events of the film did happen. For example, while Franklin was a bit rude towards Arthur on his show, it is possible that it was part of the program. Therefore, it is possible that Arthur's decision on who to kill or not stems from a warped morality."
Matthew McConaughey,"Walter's ultimate goal is similar to his enemy, Roland's. He intends to take over the room at the top of The Dark Tower and become ""God of All"". Flagg attempts to manipulate Mordred Deschain by getting a hold of his birthmarked spider leg to open the door of the Tower. Upon meeting with Mordred to palaver, the young spider boy senses his intentions and forces him to tear out various body parts for Mordred's nourishment and then proceeds to kill him in a rather brutal manner."
Matthew McConaughey,"He is a wealthy drug lord who heads one of the most prominent marijuana drug empires in Europe. He originally hails from the United States, but moved to the United Kingdom to study at Oxford on a full scholarship, where he began selling weed to his fellow students. As head of the empire, Mickey oversees various aspects of the business, including production, shipping, and maintenance, and must also navigate conflicts with rival drug lords."
Matthew McConaughey,"Mickey is married to Rosalind, who is a successful businesswoman in her own right and runs a car shop staffed by women. The two have been happily married for a while and Mickey dreams of retiring soon to spend more time with her. However, his plans are complicated by a potential sale of his empire to American drug lord, Matthew Berger, for 400 million pounds. When Mickey encounters unexpected challenges, he and his right-hand man Raymond must work together to uncover a larger scheme before the deal falls through."
Matthew McConaughey,"Mickey's wealth affords him many luxuries, including caviar and fine wine. He is a savvy and cutthroat businessperson, much like his wife Rosalind."
Matthew McConaughey,"He is a cool and poised character who is skilled in speaking and outwitting others. He is charming and has a great sense of humor, but he is also strong and fierce. He understands that in his line of work, appearing vulnerable is not an option, so he always maintains his composure. He sees himself as a powerful lion in the jungle and believes that to truly be a ruler, one must embody the role with confidence and authority, as any hesitation or doubt can lead to destruction."
